JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460003.9028,0.1,,,Vis.,SSU,,NA,,NA,,,,Z,,,,ALF ORI,,STD,,,,
2460004.24306,0.33,,,Vis.,BCAD,UW,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kasakhstan.,,,Z,,,,Betelgeuse,,STD,,,,
2460004.2750,0.6,,,Vis.,DNO,,00,11,atlas,,,,Z,,,,alpha ORI,AAVSO,STD,,,,
2460004.29167,0.5,,,Vis.,MPIB,B,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,Clear sky. Bright Moon next to the star. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460004.29861,0.33,,,Vis.,SGQ,,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, viale Giulio Cesare. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460004.330935,0.409,0.012,,V,NOT,BK,Ensemble,GAM ORI,GCPD,Filter: V+ND1.8; 150x 0.06s; 7 comp. Stars; Tv_BV=0.027 k_v=0.29; bright moon,1,1.41,Z,,1.622,,ALF ORI,BAV,STD,,,,
2460004.378,0.4,,,Vis.,WBOA,,0.8 Aldebaran,0.3 procyon,X24963 ATG,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460004.3946,0.428,0.012,,V,BVE,,SAO 112958,SAO 113186,PEP,|SCOPE=10IN_SCT|SENSOR=SSP3|LOC=52N/-6E|INDEX=BV|TV_BV=-0.041|K_V=0.31|DELTA=0.895|CREFMAG=4.082|PROG=PEP_BVI_V3.0.XLS|,1,1.70,Z,-3.556,-1.480,,ALF ORI,KNVWS,STD,,,,
2460004.3950,2.280,0.004,,B,BVE,,SAO 112958,SAO 113186,PEP,|SCOPE=10IN_SCT|SENSOR=SSP3|LOC=52N/-6E|INDEX=BV|TB_BV=0.080|K_B=0.48|KK_B=-0.051|DELTA=0.895|CREFMAG=5.039|PROG=PEP_BVI_V3.0.XLS|,1,1.71,Z,-2.496,-0.063,,ALF ORI,KNVWS,STD,,,,
2460004.40,0.4,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460004.442,0.3,,,Vis.,AAX,BK,01,04,ATLAS,MOON BSC MARS,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460004.49792,0.5,,,Vis.,DCMA,BU,0.1,0.9,10 stars 2020,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460005.06944,0.6,,,Vis.,SANG,K,0.4,0.9,stellarium,,,,Z,,,,alf ori,AAVSO,STD,,,,
2460005.23194,0.48,,,Vis.,SIV,,08,,X24958AUE,,,,Z,,,,alf ori,,STD,,,,
2460005.2607,0.408,0.012,,V,VOL,,GAM ORI = HD35468,PHI2 ORI = HD37160,GCPD,,1,1.32,Z,1.64,4.000,,ALF ORI,AAVSO,STD,,,,
2460005.2708,0.5,,,Vis.,KBJB,,NA,,NA,,,,Z,,,,ALF ORI,SAAF,STD,,,,
2460005.274,0.2,,,Vis.,BHA,,NA,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460005.30556,0.5,,,Vis.,MPIB,B,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,Bright Moonlight. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460005.3125,0.5,,,Vis.,VFK,K,01,09,SELFM,BL. AUGE,,,Z,,,,ALF ORI,BAV,STD,,,,
2460005.3125,0.33,,,Vis.,SGQ,U,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, viale Giulio Cesare. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460005.413,0.72,,,Vis.,KUC,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2460005.438,0.4,,,Vis.,AAX,BK,04,09,ATLAS,MOON BSC MARS,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460005.56458,0.6,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460005.625,0.6,,,Vis.,KB,B,0.3,1.1,054907,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460005.88,0.32,,,Vis.,ERW,BK,0.18  beta Ori,0.40 alpha CMi,Skymap,,,,Z,,,,alpha Ori,RASNZ-VSS,STD,,,,
2460006.125,0.35,,,Vis.,BCAD,B,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kasakhstan.,,,Z,,,,Betelgeuse,,STD,,,,
2460006.254,0.2,,,Vis.,BHA,,NA,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460006.30903,0.32,,,Vis.,SGQ,,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, viale Giulio Cesare. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460006.3243,0.5,,,Vis.,VFK,K,01,09,SELFM,BL. AUGE,,,Z,,,,ALF ORI,BAV,STD,,,,
2460006.32639,0.5,,,Vis.,MFB,,01,08,10startutorial,,,,Z,,,,alf ori,UAI,STD,,,,
2460006.33333,0.5,,,Vis.,MPIB,BU,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,"""Bright Moonlight (81%). Foggy and smoky air, thin layer of high clouds or dust made stars comparison difficult. Naked eye observation. """,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460006.3757,0.5,,,Vis.,BHS,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460006.40,0.5,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460007.17361,0.31,,,Vis.,BCAD,B,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kasakhstan.,,,Z,,,,Betelgeuse,,STD,,,,
2460007.2627,0.383,0.013,,V,VOL,,GAM ORI = HD35468,PHI2 ORI = HD37160,GCPD,,1,1.32,Z,1.64,4.013,,ALF ORI,AAVSO,STD,,,,
2460007.29167,0.4,,,Vis.,SYRA,B,10 CMi ,bet Ori,VSP,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2460007.2986,0.5,,,Vis.,LCR,,01,"""09,12""",TYCHO2,,,,Z,,,,Alf Ori,AASABADELL,STD,,,,
2460007.3,0.3,,,Vis.,SPAO,,03,09,2008,,,,Z,,,,ALF Ori,UAI,STD,,,,
2460007.30903,0.30,,,Vis.,SGQ,,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460007.3146,0.5,,,Vis.,HDAE,,01,16,X28550AI,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460007.317,0.50,,,Vis.,KUC,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2460007.521,0.5,,,Vis.,SEDB,,04,09,ten star tutorial,,,,Z,,,,Alpha Ori,AAVSO,STD,,,,
2460007.913,0.2,,,Vis.,ONOB,,04,,ALPHA CMI,NAKED EYE,,,Z,,,,ALF ORI,VSOLJ,STD,,,,
2460008.208,0.5,,,Vis.,MQA,BU,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460008.2395,0.391,0.005,,V,VOL,,GAM ORI = HD35468,PHI2 ORI = HD37160,GCPD,,1,1.32,Z,1.64,4.049,,ALF ORI,AAVSO,STD,,,,
2460008.30556,0.25,,,Vis.,SGQ,,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460008.43056,0.4,,,Vis.,MPIB,BL,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,Strong Moonlight. Altitude of the star: 20 deg. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460008.506,0.5,,,Vis.,AAX,BK,05,09,ATLAS,MOON BSC MARS,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460008.56736,0.4,,,Vis.,CKB,,01,09,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460008.58333,0.7,,,Vis.,CLK,B,04,09,10 Star Tutorial,,,,Z,,,,alf ori,AAVSO,STD,,,,
2460008.64514,0.6,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460009.11458,0.38,,,Vis.,BCAD,BU,0.1,0.9,10 star tutorial,Observation from Kostanay/ Kasakhstan.,,,Z,,,,Betelgeuse,,STD,,,,
2460009.27014,0.42,,,Vis.,SIV,,08,,X24958AUE,,,,Z,,,,alf ori,,STD,,,,
2460009.305,0.4,,,Vis.,MQA,BU,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460009.30556,0.20,,,Vis.,SGQ,,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460009.37847,0.4,,,Vis.,MPIB,B,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,Strong Moonlight. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460009.5847,0.380,0.005,,V,DFR,,SAO 112958,SAO 113186,PEP,PEPHQ; Check: 7.0023; D(B-V)=0.903; V filter,1,1.393,Z,4.082,7.002,,ALF ORI,,STD,,,,
2460009.87,0.0,,,Vis.,ERW,BK,0.18,0.40,Skymap,Naked eye.  Bright Moon,,,Z,,,,alpha Ori,RASNZ-VSS,STD,,,,
2460010.09097,0.6,,,Vis.,SANG,BK,0.4,0.9,stellarium,,,,Z,,,,alf ori,AAVSO,STD,,,,
2460010.1875,0.36,,,Vis.,BCAD,B,0.1,0.9,10 star tutorial,Observation from Kostanay/ Kasakhstan.,,,Z,,,,Betelgeuse,,STD,,,,
2460010.208,0.4,,,Vis.,MQA,BU,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460010.21389,0.45,,,Vis.,SIV,,08,,X24958AUE,,,,Z,,,,alf ori,,STD,,,,
2460010.26042,0.33,,,Vis.,SGQ,,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Conciliazione. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460010.30903,0.35,,,Vis.,MPIB,BU,0.15 (Rigel),0.4 (Procyon),Stellarium 0.18.2,Strong Moonlight. Thin layer of high clouds. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460011.35208,0.5,,,Vis.,REE,B,o.4,1.9,10 star,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460011.4,0.6,,,Vis.,SYU,,04,09,BAA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460011.910,0.3,,,Vis.,ONOB,,04,,ALPHA CMI,NAKED EYE,,,Z,,,,ALF ORI,VSOLJ,STD,,,,
2460012.23889,0.38,,,Vis.,SIV,,08,,X24958AUE,,,,Z,,,,alf ori,,STD,,,,
2460012.250,0.4,,,Vis.,MQA,BU,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460012.27847,0.33,,,Vis.,SGQ,U,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Conciliazione. Naked eye with airmass correction""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460012.3604,0.4,,,Vis.,BHS,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460012.53819,0.2,,,Vis.,ALRB,BU,"""0,15""","""0,36""",10star tutorial,,,,Z,,,,Betelgeuse,,STD,,,,
2460012.9375,0.4,,,Vis.,SRX,W,NA,,NA,01 04,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460012.9375,0.38,,,Vis.,SRX,,04,01,n/a,,,,Z,,,,Alf Ori,AAVSO,STD,,,,
2460013.13889,0.32,,,Vis.,BCAD,B,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kasakhstan.,,,Z,,,,Betelgeuse,,STD,,,,
2460013.236,0.4,,,Vis.,MQA,U,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460013.27222,0.2,,,Vis.,MVO,,01,04,080101,,,,Z,,,,alf ori,URSA,STD,,,,
2460013.3153,0.4,,,Vis.,BHS,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460013.3667,0.5,,,Vis.,LCR,,01,"""09,12""",TYCHO2,,,,Z,,,,Alf Ori,AASABADELL,STD,,,,
2460013.42431,0.6,,,Vis.,UAN,,04,09,AAVSO 10-STAR TUTORI,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2460013.4792,0.4,,,Vis.,CFL,BU,04,,10 STAR TUTORIAL,NAKED EYE,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460013.6,0.6,,,Vis.,MOW,,04,09,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460013.9160,0.38,,,Vis.,SRX,,04,,n/a,,,,Z,,,,Alf Ori,AAVSO,STD,,,,
2460013.9160,0.4,,,Vis.,SRX,,NA,,NA,04,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460013.951,0.4,,,Vis.,ONOB,,04,,ALPHA CMI,NAKED EYE,,,Z,,,,ALF ORI,VSOLJ,STD,,,,
2460014.250,0.3,,,Vis.,MQA,U,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460014.56597,0.5,,,Vis.,MCOA,,04,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460014.6,0.6,,,Vis.,SWV,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460015.19792,0.31,,,Vis.,BCAD,U,0.4,,10 star tutorial,Observation from Kostanay/ Kasakhstan.,,,Z,,,,Betelgeuse,,STD,,,,
2460015.2896,0.4,,,Vis.,VFK,K,01,09,SELFM,BL. AUGE,,,Z,,,,ALF ORI,BAV,STD,,,,
2460015.3,0.1,,,Vis.,SPAO,,03,,2008,,,,Z,,,,ALF Ori,UAI,STD,,,,
2460015.3125,0.33,,,Vis.,SGQ,U,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460015.3215,0.5,,,Vis.,DNO,,00,11,atlas,,,,Z,,,,alpha ORI,AAVSO,STD,,,,
2460015.445,0.4,,,Vis.,AAX,K,04,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460015.5590,0.5,,,Vis.,CFL,,04,09,10 STAR TUTORIAL,"NAKED EYE-FROM ""EL VIEJO VILLALBA"" RESTAURANT YARD",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460015.565,0.4,,,Vis.,SEDB,,04,09,Ten Star Tutorial,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460015.6399,-2.192,0.005,,MA,CTOA,,HD 47105,,WING TIO,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44N/121W|K_MA_EST=0.09|CREFMAG=0.609|PROG=TJC_PEP_20221030|COMMENT=NOCHECKSTAR; 7.75IN APERTURE MASK; WING TIO PHOTOMETRY; TEMPERATURE=3661K; TEMP_ERR=+4/-4; TIO=MA-MB-0.13*(MB-MI)=0.594; CAL=48.93*TIO**2-406.4*TIO+3885K; MB_JD=2460015.6405; MB_MAG=-2.774; MB_ERR=0.009; MB_VINST=-2.686; MB_KINST=-2.690; MB_X=1.20; K_MB_EST=0.06; MB_CREFMAG=0.828; MI_JD=2460015.6410; MI_MAG=-2.684; MI_ERR=0.001; MI_VINST=-2.456; MI_KINST=-2.444; MI_X=1.20; K_MI_EST=0.04; MI_CREFMAG=2.065|,0,1.20,Z,-2.409,0.0,,ALF ORI,AAVSO,STD,,,,
2460015.6410,-2.661,0.002,,MI,CTOA,,HD 47105,,WING 8 BAND,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44N/121W|DELTA_XATMOS_BC=1.149|K_MI_EST=0.04|I104_XFORM=0.02|CREFMAG=2.065|PROG=TJC_PEP_20221030|COMMENT=NOCHECKSTAR; 7.75IN APERTURE MASK; 16 BIT OVERFLOWS CORRECTED; 1.04 MICRON MAGNITUDE FROM WING MB AND MI FILTERS|,1,1.20,Z,-2.456,0.0,,ALF ORI,AAVSO,STD,,,,
2460015.6685,2.259,0.001,,B,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44N/121W|INDEX=BV|DELTA=0.928|K_B=0.23|KK_B=-0.041|TB_BV=0.098|CREFMAG=5.039|PROG=TJC_PEP_20221030|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.32,Z,-2.832,-0.589,,ALF ORI,AAVSO,STD,,,,
2460015.6690,0.374,0.002,,V,CTOA,,SAO 112958,SAO 113186,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44N/121W|INDEX=BV|DELTA=0.928|K_V=0.11|TV_BV=-0.031|CREFMAG=4.082|PROG=TJC_PEP_20221030|COMMENT=16 BIT OVERFLOWS CORRECTED|,1,1.32,Z,-3.663,-1.770,,ALF ORI,AAVSO,STD,,,,
2460015.9118,0.4,,,Vis.,SRX,,NA,,NA,04,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460015.99375,0.6,,,Vis.,SANG,K,0.4,0.9,stellarium,,,,Z,,,,alf ori,AAVSO,STD,,,,
2460016.22917,0.3,,,Vis.,BCAD,U,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kazakhstan,,,Z,,,,Betelgeuse,,STD,,,,
2460016.24306,0.52,,,Vis.,SIV,,08,,X24958AUE,,,,Z,,,,alf ori,,STD,,,,
2460016.25,0.3,,,Vis.,MVO,,01,04,080101,,,,Z,,,,alf ori,URSA,STD,,,,
2460016.25208,0.3,,,Vis.,MFB,,01,09,10startutorial,,,,Z,,,,alf ori,UAI,STD,,,,
2460016.34028,0.33,,,Vis.,SGQ,U,alf CMi mv=0.37,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460016.437,0.3,,,Vis.,AAX,K,01,03,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460016.9208,0.38,,,Vis.,SRX,,04,,n/a,,,,Z,,,,Alf Ori,AAVSO,STD,,,,
2460016.9208,0.4,,,Vis.,SRX,,NA,,NA,04,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460017.1875,0.33,,,Vis.,SASC,U,0.0 0.8,0.1 1.6,x24279ga,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2460017.229,0.4,,,Vis.,MQA,,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460017.25,0.4,,,Vis.,SYRA,B,87 Tau,10 CMi,VSP,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2460017.30556,0.33,,,Vis.,SGQ,U,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460017.378,0.3,,,Vis.,WBOA,,0.8 Aldebaran,0.3 procyon,X24963 ATG,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460017.424,0.2,,,Vis.,AAX,K,01,04,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460017.49722,0.4,,,Vis.,DCMA,,0.1,0.4,10 stars 2020,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460017.940,0.4,,,Vis.,ONOB,,04,,ALPHA CMI,NAKED EYE,,,Z,,,,ALF ORI,VSOLJ,STD,,,,
2460018.24653,0.4,,,Vis.,MPIB,B,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,Nautical twilight. Clear sky right after the cold front. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460018.29167,0.27,,,Vis.,BCAD,UW,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kazakhstan,,,Z,,,,Betelgeuse,,STD,,,,
2460018.333,0.2,,,Vis.,WBOA,,0.3 Procyon,0.1 Riegel,X24963 ATG,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460018.3514,0.5,,,Vis.,BHS,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460018.4,0.8,,,Vis.,JTP,Z,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2460018.434,0.4,,,Vis.,PYG,,01-MAR,,AAVSO 2008,,,,Z,,,,ALF ORI,BAA-VSS,STD,,,,
2460018.55556,0.6,,,Vis.,BBA,UB,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460018.559,0.341,0.010,,V,UIS01,,SAO 112958,SAO 113186,AAVSO_PEPV,E.Schlaff assisting,0,1.22,Z,4.082,5.958,,Alp Ori,,STD,,,,
2460018.569,2.217,0.048,,B,UIS01,,SAO 112958,SAO 113186,AAVSO_PEPV,E.Schlaff assisting.EpsB applied,0,1.235,Z,5.039,7.293,,Alpha Ori,,STD,,,,
2460018.60972,0.4,,,Vis.,CKB,,01,09,13170BMV,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460019.267,0.2,,,Vis.,BHA,,NA,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460019.2674,0.4,,,Vis.,VFK,K,01,09,SELFM,BL. AUGE,,,Z,,,,ALF ORI,BAV,STD,,,,
2460019.2847,0.5,,,Vis.,DNO,,00,11,ATLAS,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460019.3056,0.5,,,Vis.,LCR,,01,"""09,12""",TYCHO2,,,,Z,,,,Alf Ori,AASABADELL,STD,,,,
2460019.30764,0.2,,,Vis.,MVO,,04,,080101,,,,Z,,,,alf ori,URSA,STD,,,,
2460019.30903,0.4,,,Vis.,MPIB,,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,Very clear sky after the cold front. Bortle 3.5. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460019.319,0.4,,,Vis.,MQA,U,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460019.333,0.1,,,Vis.,WBOA,,0.3 Procyon,0.1 Riegel,X24963 ATG,,,,Z,,,,alpha ori,AAVSO,STD,,,,
2460019.3646,0.5,,,Vis.,BHS,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460019.4,0.1,,,Vis.,SPAO,,03,,2008,,,,Z,,,,ALF Ori,UAI,STD,,,,
2460019.4,0.65,,,Vis.,SYU,,04,09,BAA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460019.41,0.5,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2460019.438,0.4,,,Vis.,AAX,K,01,04,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460019.5375,0.6,,,Vis.,SSHA,,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460020.25347,0.4,,,Vis.,MFB,,01,04,10startutorial,,,,Z,,,,alf ori,UAI,STD,,,,
2460020.25694,0.49,,,Vis.,SIV,,08,,X24958AUE,,,,Z,,,,alf ori,,STD,,,,
2460020.2963,0.353,0.006,,V,VOL,,GAM ORI = HD35468,PHI2 ORI = HD37160,GCPD,,1,1.47,Z,1.64,4.042,,ALF ORI,AAVSO,STD,,,,
2460020.2984,0.337,0.008,,V,VOL,,GAM ORI = HD35468,PHI2 ORI = HD37160,GCPD,,1,1.48,Z,1.64,4.071,,ALF ORI,AAVSO,STD,,,,
2460020.29861,0.4,,,Vis.,MPIB,,0.4 (Procyon),0.9 (Aldebaran),Stellarium 0.18.2,Very clear sky. Bortle 3.5. Naked eye observation. ,,,Z,,,,Betelgeuse,AAVSO,STD,,,,
2460020.3,0.7,,,Vis.,JTP,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2460020.3,0.8,,,Vis.,REP,,05,11,1990,,,,Z,,,,ALF ORI,AJC,STD,,,,
2460020.30556,0.3,,,Vis.,SGQ,U,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460020.441,0.3,,,Vis.,AAX,K,01,04,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460020.45486,0.4,,,Vis.,PLA,,0.1,0.4,Stellarium,Rigel and Procyon,,,Z,,,,alf Ori,AAVSO,STD,,,,
2460020.9313,0.4,,,Vis.,SRX,,NA,,NA,01 04,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460020.9313,0.38,,,Vis.,SRX,,01,04,n/a,,,,Z,,,,Alf Ori,AAVSO,STD,,,,
2460021.01806,0.6,,,Vis.,SANG,K,0.4,0.9,stellarium,,,,Z,,,,alf ori,AAVSO,STD,,,,
2460021.25,0.5,,,Vis.,SYRA,,10 CMi ,bet Ori,VSP,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2460021.256,0.4,,,Vis.,MQA,U,0.1,0.9,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460021.27778,0.3,,,Vis.,BCAD,U,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kazakhstan,,,Z,,,,Betelgeuse,,STD,,,,
2460021.2848,0.332,0.004,,V,VOL,,GAM ORI = HD35468,PHI2 ORI = HD37160,GCPD,,1,1.44,Z,1.64,4.065,,ALF ORI,AAVSO,STD,,,,
2460021.444,0.2,,,Vis.,AAX,K,01,04,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460021.5111,0.4,,,Vis.,CFL,BU,04,,10 STAR TUTORIAL,NAKED EYE,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460021.88,0.03,,,Vis.,ERW,K,0.18  beta Ori,0.40 alpha CMi,Skymap,Naked eye,,,Z,,,,alpha Ori,RASNZ-VSS,STD,,,,
2460022.2875,0.6,,,Vis.,CSZ,,04,09,x,,,,Z,,,,Alpha Ori,MCSE,STD,,,,
2460022.3118,0.56,,,Vis.,DPV,,0.36,0.87,OSE2001,,,,Z,,,,ALF ORI,VSNET,STD,,,,
2460022.31944,0.3,,,Vis.,SGQ,,bet Ori mv=0.13,,Tirion2000.0/Simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,alf Ori,AAVSO,STD,,,,
2460022.406,0.74,,,Vis.,KUC,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2460022.433,0.2,,,Vis.,AAX,K,01,04,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2460022.59514,0.6,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2460022.904,0.3,,,Vis.,ONOB,,04,,ALPHA CMI,NAKED EYE,,,Z,,,,ALF ORI,VSOLJ,STD,,,,
2460023.1875,0.31,,,Vis.,BCAD,W,0.1,0.4,10 star tutorial,Observation from Kostanay/ Kazakhstan,,,Z,,,,Betelgeuse,,STD,,,,
2460023.25,0.4,,,Vis.,SYRA,,87 Tau,10 CMi,VSP,,,,Z,,,,alf Ori,AAVSO,STD,,,,
